Probeset ID,Sequence ID,MGI ID,Gene Symbol,Gene Name,Chromosome,Start Coordinate,End Coordinate,Strand
10511588,NM_177861,MGI:1923928,Tmem67,transmembrane protein 67,4,11966510,12017167,-
10511617,NM_026558,MGI:1915349,Fam92a,"family with sequence similarity 92, member A",4,12027659,12099142,-
10511629,NR_003968,---,,,,,,
10511631,NM_145947,MGI:2384791,Slc26a7,"solute carrier family 26, member 7",4,14429577,14548952,-
10511651,NM_028499,MGI:1920564,Lrrc69,leucine rich repeat containing 69,4,14550767,14723207,-
10511661,NM_152812,MGI:1919451,Otud6b,OTU domain containing 6B,4,14736645,14753734,-
10511665,NM_178617,MGI:1916602,Necab1,N-terminal EF-hand calcium binding protein 1,4,14879392,15076941,-
10511679,NM_026172,MGI:1914710,Decr1,"2,4-dienoyl CoA reductase 1, mitochondrial",4,15844387,15872654,-
10511692,---,---,,,,,,
10511694,NM_145950,MGI:2384798,Osgin2,oxidative stress induced growth inhibitor family member 2,4,15924268,15941035,-
10511703,NM_138952,MGI:1891456,Ripk2,receptor (TNFRSF)-interacting serine-threonine kinase 2,4,16049880,16090794,-
10511719,---,---,,,,,,
10511721,---,---,,,,,,
10511723,---,---,,,,,,
10511725,NM_024195,MGI:2386848,Cyb5r4,cytochrome b5 reductase 4,9,86921809,86971717,+
10511727,ENSMUST00000098249,---,,,,,,
10511734,ENSMUST00000098249,---,,,,,,
10511739,NM_027769,MGI:1917818,Cpne3,copine III,4,19446401,19497255,-
10511755,NM_177327,MGI:1861728,Wwp1,WW domain containing E3 ubiquitin protein ligase 1,4,19535450,19636140,-
10511779,NM_175406,MGI:1924415,Atp6v0d2,"ATPase, H+ transporting, lysosomal V0 subunit D2",4,19803988,19849752,-
10511789,NM_172987,MGI:2444830,Nkain3,Na+/K+ transporting ATPase interacting 3,4,20046021,20706013,-
10511795,NM_001080771,MGI:2448528,Prdm13,PR domain containing 13,4,21604627,21613110,-
10511803,ENSMUST00000029915,MGI:1924282,2610029I01Rik,RIKEN cDNA 2610029I01 gene,4,21684529,21694359,-
10511808,ENSMUST00000062777,---,,,,,,
10511810,ENSMUST00000098234,---,,,,,,
10511812,NM_008899,MGI:101895,Pou3f2,"POU domain, class 3, transcription factor 2",4,22413791,22415480,-
10511814,ENSMUST00000029906,---,,,,,,
10511817,ENSMUST00000108214,MGI:3612790,Klhl32,kelch-like 32 (Drosophila),4,24539701,24778271,-
10511819,NM_001033531,MGI:3612790,Klhl32,kelch-like 32 (Drosophila),4,24539701,24778271,-
10511832,ENSMUST00000052917,---,,,,,,
10511835,NM_021318,MGI:1913192,Fhl5,four and a half LIM domains 5,4,25127055,25170023,-
10511843,NM_026194,MGI:1914740,1810074P20Rik,RIKEN cDNA 1810074P20 gene,4,25175747,25208968,-
10511865,AF153479,MGI:1929282,Ptges3,prostaglandin E synthase 3 (cytosolic),10,127496010,127514328,+
10511868,---,---,,,,,,
10511870,NM_010243,MGI:1330859,Fut9,fucosyltransferase 9,4,25536479,25727391,-
10511877,---,---,,,,,,
10511879,---,---,,,,,,
10511881,NM_172865,MGI:2444484,Manea,"mannosidase, endo-alpha",4,26251653,26274038,-
10511886,NM_016668,MGI:1339972,Bhmt,betaine-homocysteine methyltransferase,13,94386846,94407916,-
10511888,---,---,,,,,,
10511890,---,---,,,,,,
10511892,---,---,,,,,,
10511894,---,---,,,,,,
10511896,AK144923,MGI:3041246,BC024582,cDNA sequence BC024582,4,32646655,32658683,-
10511898,NM_010289,MGI:1339969,Gja10,"gap junction protein, alpha 10",4,32687619,32689735,-
10511901,NM_001012450,MGI:2154278,Ankrd6,ankyrin repeat domain 6,4,32891010,33037816,-
10511923,ENSMUST00000067819,---,,,,,,
10511935,NM_001033225,MGI:1917838,Pnrc1,proline-rich nuclear receptor coactivator 1,4,33332398,33377138,-
10511939,NM_026293,MGI:1914902,Spaca1,sperm acrosome associated 1,4,34111849,34137166,-
10511950,---,---,,,,,,
10511952,NM_015824,MGI:1354944,Orc3,"origin recognition complex, subunit 3",4,34518045,34562193,-
10511975,NM_011895,MGI:1345622,Slc35a1,"solute carrier family 35 (CMP-sialic acid transporter), member 1",4,34610506,34634687,-
10511984,NM_027041,MGI:1916579,1700003M02Rik,RIKEN cDNA 1700003M02 gene,4,34635808,34677455,-
10511999,BC147519,MGI:2684982,Gm136,predicted gene 136,4,34691033,34703512,-
10512005,BC027508,MGI:1913541,1810030N24Rik,RIKEN cDNA 1810030N24 gene,4,34715913,34725672,-
10512011,NM_013889,MGI:1353423,Zfp292,zinc finger protein 292,4,34750362,34830209,-
10512022,ENSMUST00000098156,---,,,,,,
10512024,NM_178061,MGI:2664539,Mobkl2b,"MOB1, Mps One Binder kinase activator-like 2B (yeast)",4,34896323,35104733,-
10512030,BC076612,MGI:1920455,3110043O21Rik,RIKEN cDNA 3110043O21 gene,4,35138534,35173424,-
10512044,NM_175516,MGI:2442298,Lingo2,leucine rich repeat and Ig domain containing 2,4,35654655,36898780,-
10512057,---,---,,,,,,
10512059,ENSMUST00000108122,MGI:2442298,Lingo2,leucine rich repeat and Ig domain containing 2,4,35654655,36898780,-
10512061,XM_001001824,MGI:3650289,Gm12372,predicted gene 12372,4,37086140,37086907,-
10512063,---,---,,,,,,
10512065,XR_033416,---,,,,,,
10512067,NM_172689,MGI:2442858,Ddx58,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58,4,40150806,40186861,-
10512088,NM_134097,MGI:2146189,Topors,"topoisomerase I binding, arginine/serine-rich",4,40206634,40216883,-
10512093,NM_001033305,MGI:2684983,Ndufb6,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6",4,40217624,40226454,-
10512098,NM_025545,MGI:1913658,Aptx,aprataxin,4,40629415,40650227,-
10512111,NM_021535,MGI:1915546,Smu1,smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans),4,40683575,40704956,-
10512125,NM_025498,MGI:1913590,Psenen,presenilin enhancer 2 homolog (C. elegans),7,31346887,31348203,-
10512129,NM_022305,MGI:95705,B4galt1,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",4,40751635,40801038,-
10512136,NM_009736,MGI:108047,Bag1,BCL2-associated athanogene 1,4,40883431,40895314,-
10512145,NM_007473,MGI:1314647,Aqp7,aquaporin 7,4,40980107,40995172,-
10512156,NM_016689,MGI:1333777,Aqp3,aquaporin 3,4,41039755,41045216,-
10512165,NM_139236,MGI:2140151,Nol6,nucleolar protein family 6 (RNA-associated),4,41061460,41071488,-
10512195,NM_026872,MGI:1916176,Ubap2,ubiquitin-associated protein 2,4,41141346,41222177,-
10512226,NM_026893,MGI:1916220,Dcaf12,DDB1 and CUL4 associated factor 12,4,41238333,41261922,-
10512236,NM_024241,MGI:1918345,Kif24,kinesin family member 24,4,41337778,41411920,-
10512251,NM_001085515,MGI:2140300,AI464131,expressed sequence AI464131,4,41442637,41450109,-
10512254,NM_001048005,MGI:1920971,1110017D15Rik,RIKEN cDNA 1110017D15 gene,4,41452042,41464366,-
10512265,BC147808,MGI:1919151,2310028H24Rik,RIKEN cDNA 2310028H24 gene,4,41464724,41516571,-
10512274,BC021944,MGI:1916888,Enho,energy homeostasis associated,4,41585177,41587357,-
10512279,NM_016673,MGI:99605,Cntfr,ciliary neurotrophic factor receptor,4,41604529,41644121,-
10512288,BC047068,MGI:1917211,2810432D09Rik,RIKEN cDNA 2810432D09 gene,4,41659065,41660566,-
10512291,NM_016890,MGI:1859251,Dctn3,dynactin 3,4,41661830,41670202,-
10512301,NM_001017362,MGI:3650624,Arid3c,AT rich interactive domain 3C (BRIGHT-like),4,41671171,41678174,-
10512308,NM_011014,MGI:1195268,Sigmar1,sigma non-opioid intracellular receptor 1,4,41685366,41703030,-
10512315,NM_001048179,MGI:1343459,Ccl27a,chemokine (C-C motif) ligand 27A,4,41716340,41721120,-
10512322,NM_011888,MGI:1346316,Ccl19,chemokine (C-C motif) ligand 19,4,42768057,42770109,-
10512327,BC072647,MGI:1918429,4933409K07Rik,RIKEN cDNA 4933409K07 gene,4,42473137,42474846,+
10512332,ENSMUST00000105040,---,,,,,,
10512334,NM_001099348,MGI:3801997,Gm13305,predicted gene 13305,4,42029565,42039326,-
10512350,BC072647,MGI:1918429,4933409K07Rik,RIKEN cDNA 4933409K07 gene,4,42473137,42474846,+
10512352,BC072647,MGI:1918429,4933409K07Rik,RIKEN cDNA 4933409K07 gene,4,42473137,42474846,+
10512354,ENSMUST00000105040,---,,,,,,
10512356,NM_001099348,MGI:3801997,Gm13305,predicted gene 13305,4,42029565,42039326,-
10512372,NM_011888,MGI:1346316,Ccl19,chemokine (C-C motif) ligand 19,4,42768057,42770109,-
10512377,NM_011335,MGI:1349182,Ccl21b,chemokine (C-C motif) ligand 21B (leucine),4,41774204,41775337,+
10512384,BC049635,MGI:2679716,BC049635,cDNA sequence BC049635,4,42880876,42887106,-
10512391,NM_009503,MGI:99919,Vcp,valosin containing protein,4,42992835,43013379,-
10512411,NM_053081,MGI:1926471,Fancg,"Fanconi anemia, complementation group G",4,43015215,43023378,-
10512431,NM_020035,MGI:1861452,Pigo,"phosphatidylinositol glycan anchor biosynthesis, class O",4,43030507,43038691,-
10512443,NM_023231,MGI:1913842,Stoml2,stomatin (Epb7.2)-like 2,4,43040562,43044582,-
10512451,BC046771,MGI:2441854,B230312A22Rik,RIKEN cDNA B230312A22 gene,4,43045286,43059092,-
10512463,X16670,---,,,,,,
10512465,NM_177377,MGI:2445194,Fam166b,"family with sequence similarity 166, member B",4,43439886,43442007,-
10512470,NM_001110320,MGI:88345,Cd72,CD72 antigen,4,43459334,43467500,-
10512480,NM_019436,MGI:1889342,Sit1,suppression inducing transmembrane adaptor 1,4,43494953,43496606,-
10512487,NR_001460,MGI:97937,Rmrp,RNA component of mitochondrial RNAase P,4,43505657,43505931,-
10512489,BC080700,MGI:3036286,E130306D19Rik,RIKEN cDNA E130306D19 gene,4,43509014,43512567,-
10512499,NM_009416,MGI:98810,Tpm2,"tropomyosin 2, beta",4,43527583,43536637,-
10512514,NM_011602,MGI:1099832,Tln1,talin 1,4,43544391,43575563,-
10512574,NM_172692,MGI:2654325,Gba2,glucosidase beta 2,4,43579800,43591745,-
10512594,NM_001099314,MGI:3652339,Msmp,"microseminoprotein, prostate associated",4,43596088,43597366,-
10512598,NM_001007463,MGI:3056295,Spag8,sperm associated antigen 8,4,43664207,43666466,-
10512606,NM_026871,MGI:1916167,Hint2,histidine triad nucleotide binding protein 2,4,43667099,43669338,-
10512612,BC119804,MGI:2441678,4930412F15Rik,RIKEN cDNA 4930412F15 gene,4,43672494,43682017,-
10512621,NM_019485,MGI:1860079,Olfr70,olfactory receptor 70,4,43707872,43713679,-
10512626,NM_019486,MGI:1860080,Olfr71,olfactory receptor 71,4,43718500,43723103,-
10512628,NM_019476,MGI:1352686,Olfr159,olfactory receptor 159,4,43782922,43783881,-
10512630,X89690,MGI:1352685,Olfr29-ps1,"olfactory receptor 29, pseudogene 1",4,43794253,43795200,-
10512632,NM_019474,MGI:1352683,Olfr156,olfactory receptor 156,4,43833275,43834231,-
10512637,NM_019475,MGI:1352684,Olfr157,olfactory receptor 157,4,43848404,43849360,-
10512640,NM_015828,MGI:1354951,Gne,glucosamine,4,44046947,44097049,-
10512653,---,---,,,,,,
10512655,NM_001038993,MGI:1920719,Rnf38,ring finger protein 38,4,44139082,44246661,-
10512669,NM_008782,MGI:97489,Pax5,paired box gene 5,4,44544017,44723557,-
10512680,ENSMUST00000086248,MGI:1321119,Aurkc,aurora kinase C,7,6948154,6955656,+
10512682,NM_173399,MGI:1924601,Zbtb5,zinc finger and BTB domain containing 5,4,45004114,45025284,-
10512688,BC094565,MGI:2686937,Fbxo10,F-box protein 10,4,45047119,45097476,-
10512701,NM_001099675,MGI:1915762,Tomm5,translocase of outer mitochondrial membrane 5 homolog (yeast),4,45118080,45120986,-
10512704,NM_025513,MGI:1913612,Exosc3,exosome component 3,4,45329485,45355604,-
10512709,NM_001009949,MGI:2684984,Mcart1,mitochondrial carrier triple repeat 1,4,45408795,45421633,-
10512714,ENSMUST00000061986,MGI:98294,Shb,src homology 2 domain-containing transforming protein B,4,45436150,45545342,-
10512721,NM_018741,MGI:1933198,Igfbpl1,insulin-like growth factor binding protein-like 1,4,45822340,45839795,-
10512728,NM_173033,MGI:3039624,Tstd2,thiosulfate sulfurtransferase (rhodanese)-like domain containing 2,4,46127618,46151566,-
10512739,NM_011728,MGI:99135,Xpa,"xeroderma pigmentosum, complementation group A",4,46168219,46209183,-
10512747,BC092543,MGI:1922003,5830415F09Rik,RIKEN cDNA 5830415F09 gene,4,46389377,46402309,-
10512757,NM_053149,MGI:2136910,Hemgn,hemogen,4,46406861,46426378,-
10512766,NM_029077,MGI:1921985,Trim14,tripartite motif-containing 14,4,46506653,46549013,-
10512774,NM_178893,MGI:1345966,Coro2a,"coronin, actin binding protein 2A",4,46549815,46615074,-
10512791,NM_198664,MGI:2652885,Tbc1d2,"TBC1 domain family, member 2",4,46617262,46663081,-
10512807,NM_001081141,MGI:2386030,Gabbr2,"gamma-aminobutyric acid (GABA) B receptor, 2",4,46675190,47004745,-
10512827,ENSMUST00000060283,---,,,,,,
10512830,NM_001024136,MGI:1922941,Anks6,ankyrin repeat and sterile alpha motif domain containing 6,4,47028541,47070178,-
10512847,NM_019998,MGI:1914731,Alg2,"asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase)",4,47477939,47487205,-
10512851,NM_029572,MGI:1923549,Erp44,endoplasmic reticulum protein 44,4,48206195,48292430,-
10512867,NM_172304,MGI:1344413,Tex10,testis expressed gene 10,4,48443730,48486331,-
10512884,---,---,,,,,,
10512886,BC010829,MGI:2444345,Acnat2,acyl-coenzyme A amino acid N-acyltransferase 2,4,49392712,49421023,-
10512892,DQ469311,MGI:2140197,Acnat1,acyl-coenzyme A amino acid N-acyltransferase 1,4,49459977,49486784,-
10512895,NM_007519,MGI:106642,Baat,bile acid-Coenzyme A: amino acid N-acyltransferase,4,49502294,49519429,-
10512901,NM_178603,MGI:107329,Mrpl50,mitochondrial ribosomal protein L50,4,49525468,49533965,-
10512904,NM_144903,MGI:87995,Aldob,"aldolase B, fructose-bisphosphate",4,49548867,49562418,-
10512915,BC013800,MGI:1914313,2810432L12Rik,RIKEN cDNA 2810432L12 gene,4,49597378,49610748,-
10512919,NM_001033351,MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,49674483,49858616,-
10512930,NM_001004025,MGI:107171,Ppp3r2,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type II)",4,49691619,49694896,-
10512935,CT010192,MGI:88004,Amd1,S-adenosylmethionine decarboxylase 1,10,40007264,40021978,-
10512937,NR_004412,MGI:97974,Rnu1b1,U1b1 small nuclear RNA,3,,,
10512939,BC094639,MGI:1914298,Vma21,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae),X,69061263,69085096,+
10512941,NM_146824,MGI:3030107,Olfr273,olfactory receptor 273,4,52868430,52871338,-
10512945,NM_146839,MGI:3030106,Olfr272,olfactory receptor 272,4,52923705,52932044,-
10512947,---,---,,,,,,
10512949,NM_013454,MGI:99607,Abca1,"ATP-binding cassette, sub-family A (ABC1), member 1",4,53043659,53172767,-
10512999,BC147516,MGI:2140270,AI427809,expressed sequence AI427809,4,53275604,53283104,-
10513002,XM_001476039,MGI:3652112,Gm12471,predicted gene 12471,4,53803942,53804328,-
10513004,ENSMUST00000098069,---,,,,,,
10513006,---,---,,,,,,
10513008,NM_010637,MGI:1342287,Klf4,Kruppel-like factor 4 (gut),4,55540015,55545338,-
10513016,NM_025271,MGI:1343053,Actl7b,actin-like 7b,4,56752877,56754315,-
10513020,NM_026079,MGI:1914544,Ikbkap,"inhibitor of kappa light polypeptide enhancer in B-cells, kinase complex-associated protein",4,56762552,56815203,-
10513061,NM_018761,MGI:1859649,Ctnnal1,"catenin (cadherin associated protein), alpha-like 1",4,56823807,56878060,-
10513082,NM_175518,MGI:2445107,D730040F13Rik,RIKEN cDNA D730040F13 gene,4,56879795,56960309,-
10513101,---,---,,,,,,
10513103,ENSMUST00000053681,MGI:2442704,6430704M03Rik,RIKEN cDNA 6430704M03 gene,4,56970045,57003263,-
10513112,NM_019427,MGI:1859149,Epb4.1l4b,erythrocyte protein band 4.1-like 4b,4,57004844,57156309,-
10513139,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513141,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513143,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513145,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513152,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513154,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513156,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513158,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513160,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513162,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513164,ENSMUST00000075637,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513166,NM_011207,MGI:105307,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3",4,57203713,57314709,-
10513181,NM_008084,MGI:95640,Gapdh,glyceraldehyde-3-phosphate dehydrogenase,6,125111871,125116485,-
10513186,XM_908951,MGI:3650715,Gm12538,predicted gene 12538,4,57426583,57427068,-
10513188,ENSMUST00000098063,---,,,,,,
10513190,BC095953,MGI:2442889,D630039A03Rik,RIKEN cDNA D630039A03 gene,4,57921355,57929169,-
10513195,NM_011660,MGI:98874,Txn1,thioredoxin 1,4,57956245,57969283,-
10513200,NM_026132,MGI:1914652,Txndc8,thioredoxin domain containing 8,4,57996899,58021996,-
10513208,NM_022814,MGI:1928849,Svep1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",4,58055314,58219731,-
10513256,NM_010336,MGI:108429,Lpar1,lysophosphatidic acid receptor 1,4,58448127,58566770,-
10513266,NM_146920,MGI:3030101,Olfr267,olfactory receptor 267,4,58797651,58798592,-
10513268,BC058684,MGI:2140220,AI314180,expressed sequence AI314180,4,58811783,58925621,-
10513320,NM_025968,MGI:1914353,Ptgr1,prostaglandin reductase 1,4,58978311,58999991,-
10513332,ENSMUST00000107547,MGI:2140313,AI481877,expressed sequence AI481877,4,59056625,59151855,-
10513360,XM_909473,---,,,,,,
10513362,BC158124,MGI:3651543,Susd1,sushi domain containing 1,4,59327555,59451505,-
10513381,NM_144904,MGI:1923334,Rod1,ROD1 regulator of differentiation 1 (S. pombe),4,59484740,59562168,-
10513397,NM_001013577,MGI:1913459,1110054O05Rik,RIKEN cDNA 1110054O05 gene,4,59782509,59814461,-
10513404,ENSMUST00000098053,---,,,,,,
10513406,NM_021053,MGI:1353616,Slc46a2,"solute carrier family 46, member 2",4,59917998,59927928,-
10513412,NM_008648,MGI:97236,Mup4,major urinary protein 4,4,59969676,59973582,-
10513420,NM_031188,MGI:97233,Mup1,major urinary protein 1,4,60510884,60514832,-
10513428,NM_001045550,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513437,NM_008647,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513455,NM_008647,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513467,NM_001045550,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513472,NM_008647,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513497,NM_001045550,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513504,NM_001045550,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513512,NM_031188,MGI:97233,Mup1,major urinary protein 1,4,60510884,60514832,-
10513514,NM_008649,MGI:104974,Mup5,major urinary protein 5,4,61492353,61496267,-
10513521,NM_008647,MGI:97234,Mup2,major urinary protein 2,4,60148804,60167161,-
10513529,NM_001039544,MGI:97235,Mup3,major urinary protein 3,4,61744510,61748376,-
10513536,XM_001472530,---,,,,,,
10513538,NM_001009550,MGI:3650630,Mup21,major urinary protein 21,4,61808966,61811897,-
10513544,NM_009554,MGI:99181,Zfp37,zinc finger protein 37,4,61850574,61869480,-
10513551,BC137706,MGI:2444782,Fkbp15,FK506 binding protein 15,4,61961376,62021582,-
10513583,NM_139291,MGI:1913690,Cdc26,cell division cycle 26,4,62044688,62069676,-
10513587,NM_153504,MGI:1923322,Rnf183,ring finger protein 183,4,62088574,62096286,-
10513592,NM_023597,MGI:1918604,Wdr31,WD repeat domain 31,4,62109687,62131930,-
10513604,NM_024257,MGI:1919998,Hdhd3,haloacid dehalogenase-like hydrolase domain containing 3,4,62160042,62164501,-
10513608,NM_008525,MGI:96853,Alad,"aminolevulinate, delta-, dehydratase",4,62170203,62180952,-
10513622,NM_021498,MGI:1933378,Pole3,"polymerase (DNA directed), epsilon 3 (p17 subunit)",4,62183683,62186102,-
10513630,NM_007443,MGI:88002,Ambp,alpha 1 microglobulin/bikunin,4,62804309,62815833,-
